ad_id,list_id,title,price,area,district,ward,city,property_type,rooms,date,body,price_per_m2,price_billion,area_group,price_group
175993610,132311958,CHÍNH CHỦ CHO THUÊ VĂN PHÒNG 75M2 TẠI HOÀNG CẦU,12000000,75.0,Quận Đống Đa,Phường Ô Chợ Dừa,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,10 giờ trước,"CHO THUÊ VĂN PHÒNG HOÀNG CẦU – 75M2 CHỈ 12TR/THÁNG 🔥

Bạn đang tìm văn phòng rộng rãi, giá tốt ngay trung tâm Đống Đa?
Diện tích 75m2 cực đẹp tại Hoàng Cầu, phù hợp làm công ty, showroom, văn phòng đại diện, kinh doanh online…

✅ Diện tích: 75m2
✅ Giá thuê chỉ: 12 triệu/tháng
✅ Không gian vuông vắn, dễ setup
✅ Có điều hòa, thang máy, bảo vệ
✅ Khu vực đông dân cư, giao thông thuận tiện

📍 Vị trí đẹp gần Xã Đàn – Ô Chợ Dừa – Thái Hà
☎️ Liên hệ: *** để xem văn phòng thực tế.",160000.0,0.012,medium,under_1b
176048226,132359072,CHO THUÊ NHÀ NGUYÊN CĂN MẶT PHỐ NGUYỄN SƠN,30000000,52.0,Quận Long Biên,Phường Ngọc Lâm,Hà Nội,Nhà ở,3.0,12 giờ trước,"CHO THUÊ NHÀ NGUYÊN CĂN MẶT PHỐ LÝ SƠN - THƯỢNG THANH - VỈA HÈ RỘNG - 4 LÀN XE CHẠY - THANG MÁY - PCCC ĐẦY ĐỦ - NGAY GẦN CẦU ĐÔNG TRÙ - KINH DOANH TẤT CẢ CÁC MẶT HÀNG SẠCH SẼ, VĂN PHÒNG, NGÂN HÀNG, PHÒNG KHÁM….
+ Vị trí : ngay đầu cầu Đông Trù.
+ TK: 
Tầng 1,2,3,4,5: thông sàn, WC. 
Tầng 6: sân phơi
+ Nội thất : Full điều hoà, nóng lạnh. 
+ Phù hợp: văn phòng, công ty, người nước ngoài, ở hộ gia đình…
+ Hình thức thanh toán : đóng 3 - 6 cọc 1. HĐ trên 1 năm. Cho thuê lâu dài.",576923.0769230769,0.03,small,under_1b
176055382,132365222,cho thuê nhà ở,7000000,25.0,Quận Hai Bà Trưng,Phường Thanh Lương,Hà Nội,Nhà ở,4.0,8 giờ trước,"cho thuê nhà ở 25m*4 tầng. Phù họp hộ gia đình, cá nhân, nhóm bạn bè.  Gần khu trung tâm, bệnh viền. Thuận tiện chợ búa, sinh hoạt. Điện nước tự trả. Nội thất cơ bản đầy đủ ĐH, tủ lạnh, máy giặt.
liên hệ số dt. ***",280000.0,0.007,very_small,under_1b
174925084,131398567,Cho Thuê VP  - KD Online T3 diện tích 50m2 Ngõ 91 Nguyễn Chí Thanh,5000000,50.0,Quận Đống Đa,Phường Láng Hạ,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,8 giờ trước,"Văn phòng T4 cho thuê tại ngõ 91 đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội, với diện tích 50 m². 
Đây là một lựa chọn lý tưởng cho các doanh nghiệp đang tìm kiếm không gian làm việc tiện nghi và thoải mái. Hoặc KD online

* Ưu điểm*.
- Giá thuê chỉ 5 triệu VND, rất hợp lý cho vị trí trung tâm.
- Nội thất đầy đủ, bao gồm điều hòa, mang lại sự tiện nghi ngay khi vào làm việc.
- Nhà 2 mặt tiền rộng 18m, để xe máy thoải mái.
- Trang bị camera an ninh quanh VP đảm bảo an ninh tốt.
- Đường vào rộng 5m, dễ dàng tiếp cận bằng xe ô tô.

* Địa điểm tiện ích xung quanh.
- Trung tâm 4 trường đại học.
- Khu Trung Tâm Văn Phòng Các Tập Đoàn Lớn.
- Vin com.
- 100m đến chợ Thành Công + Hồ Thành Công.
- Bãi gửi xe.
- Gần các bệnh viện như mắt Sài Gòn và bệnh viện thận Hà Nội.
- Nhiều công viên như công viên Gandhi và công viên Indira Gandhi.
- Các siêu thị như Teekiu Mart và Winmart Trung Hòa.
- Trường học như trường tiểu học Quan Hoa và Vinastudy.",100000.0,0.005,small,under_1b
175489473,131879851,Nguyễn Xiển - Triều Khúc: Cho thuê mặt bằng,11000000,90.0,Huyện Thanh Trì,Xã Tân Triều,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,12 giờ trước,"Cho thuê mặt bằng làm văn phòng, kho, showroom, trung tâm dạy học…
Diện tích: tầng 1 78m2, tầng 4 90m2. Cho thuê cả 2 tầng hoặc từng tầng.
Nhà mới xây, căn góc, 2 mặt tiền dài rộng thiết kế đẹp, có thang máy, đỗ ô tô thoải mái, thuận tiện.
Địa chỉ: Làng nghề Triều Khúc, 300 Nguyễn Xiển đi vào, Thanh Liệt, HN.
Vui lòng liên hệ: ***",122222.22222222222,0.011,medium,under_1b
176048198,132359085,BÁN NHÀ GẦN TRUNG TẦM THƯƠNG MAI LONH BIÊN 56M2 GIÁ CHỈ HƠN 100TR/M2,9000000000,56.0,Quận Long Biên,Phường Việt Hưng,Hà Nội,Nhà ở,2.0,12 giờ trước,"BÁN NHÀ PHƯỜNG VIỆT HƯNG – LONG BIÊN – Ô TÔ – KINH DOANH – DIỆN TÍCH RỘNG Diện tích: 56m2 Hiện trạng: Nhà tầng cũ – xác định bán đất, tặng nhà
Mặt tiền rộng, dễ thiết kế lại theo nhu cầu
Đường trước nhà ô tô tránh, vào nhà thoải mái
Phù hợp xây tòa căn hộ – văn phòng – nhà ở kết hợp kinh doanh
Khu vực dân cư đông, nhu cầu thuê cao, dòng tiền tốtHạ tầng đồng bộ, gần chợ, trường học, tiện ích đầy đủ 
Sổ đỏ vuông đẹp ",160714285.7142857,9.0,small,5_10b
176052980,132363189,"CỰC HIẾM - CẦN BÁN CHUNG CƯ MINI MỄ TRÌ THƯỢNG 19,0 TỶ - DT 1,3 Tỷ/NĂM",19000000000,75.0,Quận Nam Từ Liêm,Phường Mễ Trì,Hà Nội,Nhà ở,11.0,9 giờ trước,"Nhà xây mới 7 tầng, THANG MÁY HIỆN ĐẠI - LUÔN FULL PHÒNG
Tổng 25 phòng khép kín, khai thác cho thuê hiệu quả, Dt 125 triệu/tháng, 
Vị trí đẹp: gần phố, ô tô tiếp cận thuận tiện

 Thiết kế tối ưu: Có Khu để xe - Khu Sân Phơi - PCCC đầy đủ 

 Trang bị full nội thất: Giường, tủ, bếp, tủ lạnh, điều hòa, nóng lạnh  sẵn sàng khai thác ngay

Pháp lý rõ ràng, sẵn sàng giao dịch nhanh

 Gọi ngay để xem nhà và chốt sớm  sản phẩm dòng tiền tốt luôn có người nhanh tay!
 Inbox ngay để nhận thêm thông tin chi tiết và đầy đủ hình ảnh!",253333333.33333334,19.0,medium,over_10b
175100924,131546044,Cho thuê 6000m làm bãi oto trung chuyển,350000,6000.0,Quận Hoàng Mai,Phường Hoàng Liệt,Hà Nội,Đất,3.0,12 giờ trước,"Em đang có ~ 6000m2 đất trống đã san phẳng, có tường rao B40, có bốt bảo vệ (ko mái che, hoặc mái lưới) khu vực Linh Đàm, Bằng Liệt, Linh đường, gần hồ Linh Đàm. 

Cần cho thuê, làm bãi để xe oto, hoặc để máy công trình, bến bãi thu trả hàng hóa xe du lịch, xe khách 50 chỗ, xe Container chạy tuyến.
 Cần tìm khách hàng hợp tác lâu dài.
Anh em cần alo ngay, giá cả hợp lý

☎☎☎: ***",58.333333333333336,0.00035,very_large,under_1b
171895081,128791487,"Bán vườn tại Phú Diễn, đẹp oto vào tận nơi",750000000,300.0,Quận Bắc Từ Liêm,Phường Phú Diễn,Hà Nội,Đất,3.0,12 giờ trước,"Mình cần bán vườn tại Phú Diễn, khu dân cư đông đúc, nhà cửa san sát, cực yên tĩnh, không khí trong lành. Có thể làm vườn hay kho xưởng ok. Đất gần 300m2, oto vào tận đất rất đẹp. Mặt tiền 5m, đã có cọc bê tông ranh giới rõ ràng. Mình bán hơn 7 trăm, ai cần alo mình sớm nhé. Đất đẹp, đi lại thuận tiện. Mua bán viết tay hoặc vi bằng thoải mái a. Cảm ơn!",2500000.0,0.75,large,under_1b
176050698,132361152,Giá quá hiếm cho khu Cổ Nhuế - Hơn 7 tỷ có ngay nhà đẹp full nội thất,7500000000,30.0,Quận Bắc Từ Liêm,Phường Đông Ngạc,Hà Nội,Nhà ở,5.0,10 giờ trước,"GIÁ QUÁ HIẾM CHO KHU CỔ NHUẾ – VỚI HƠN 7 TỶ CÓ NGAY NHÀ ĐẸP FULL NỘI THẤT

* Thời điểm này tìm được căn nhà tại Cổ Nhuế với mức giá hơn 7 tỷ mà đẹp, đầy đủ nội thất như này thực sự rất khó!
* Chủ nhà đang cần thanh khoản gấp nên giảm sâu thiện chí bán nhanh

* Thông tin căn nhà:
Diện tích: 30m²
Kết cấu: 5 tầng kiên cố, công năng đầy đủ
Chủ tặng lại full nội thất, khách chỉ việc xách vali về ở
Nhà đẹp, sạch sẽ, thiết kế hiện đại, tối ưu không gian

* Vị trí cực tiện:
Cách đường ô tô chỉ khoảng 20m
Ngõ thông thoáng, đi lại thuận tiện
Khu dân trí tốt, an ninh đảm bảo

* Tiện ích xung quanh không thiếu thứ gì:
Gần chợ, siêu thị, trường học
Gần các trường đại học lớn khu Bắc Từ Liêm
Di chuyển nhanh ra Phạm Văn Đồng, Hoàng Quốc Việt, Cầu Giấy

* Giá chỉ  7.5 tỷ – quá tốt cho một căn nhà đẹp khu trung tâm Cổ Nhuế
Nhà đẹp – giá tốt – full nội thất – chủ cần bán nhanh nên cơ hội không có nhiều!
* Lh /Zalo: 0819tamhaitamchintamchin để xem nhà trực tiếp và làm việc chính chủ.",250000000.0,7.5,very_small,5_10b
175044730,131500993,CCMN phòng trọ  trong căn biệt thự Phố Đi Bộ Carnaby,5500000,40.0,Quận Thanh Xuân,Phường Hạ Đình,Hà Nội,Phòng trọ,3.0,9 giờ trước,"Dự án: 
Thông tin chi tiết: 214 Nguyễn xiển còn 1  phòng to rộng + gác xép ở 5-7 người đc, đẹp thoáng full đồ  mới xây mới xong giá 5,5 tr  .
Địa chỉ Số nhà SH 70, khu biệt thự liền kề Phố đi Bộ Car.NaBy  Đi từ phố Tưởng Dân Bảo. (đối diện 64 Triều Khúc). cổng 2 là ngõ 214 nguyễn xiển đi vào .",137500.0,0.0055,small,under_1b
175599112,131974084,Chính chủ cần bán gấp căn hộ 9 phòng cho thuê có dòng tiền sẵn,10980000000,60.0,Quận Nam Từ Liêm,Phường Phương Canh,Hà Nội,Nhà ở,9.0,3 giờ trước,Chính chủ cần bán gấp căn hộ 9 phòng đang cho thuê có dòng tiền 35 triệu / tháng ( có thể cải tạo thành 10 phòng). Có sẵn ô làm thang máy chưa lắp. Đường rộng có thể đỗ oto trước cửa. Vị trí thuận tiện gần trường cao đẳng FPT và đại học quốc gia Hà Nội. Nhu cầu ở cao tỉ lệ kín phòng 100%. Chủ thiện chí bán để giá rẻ nhất khu vực chỉ 10 tỷ 980 triệu đồng. ,183000000.0,10.98,small,over_10b
176048274,132359108,NHÀ ĐẸP NGỌC THỤY 5 TẦNG – 5PN – FULL ĐỒ – NGÕ Ô TÔ THÔNG–CHỈ VỀ Ở,13000000,45.0,Quận Long Biên,Phường Ngọc Thụy,Hà Nội,Nhà ở,5.0,12 giờ trước,"🏡✨ NHÀ NGUYÊN CĂN NGỌC THUỴ – FULL NỘI THẤT – 5PN – Ô TÔ TRÁNH – CHỈ XÁCH VALI VỀ Ở ✨🏡
🌹 Cho thuê nhà nguyên căn phố Ngọc Thuỵ, vị trí đẹp gần cầu Long Biên – sát Mipec Riverside – khu dân trí cao, giao thông cực thuận tiện.
📍 Cách đường Hồng Tiến chỉ 100m, ngõ ô tô tránh nhau, thông thoáng.
📐 Diện tích 45m² x 5 tầng
🛏️ Thiết kế 5 phòng ngủ – phù hợp ở gia đình, nhóm chuyên gia hoặc làm văn phòng.
🔹 Công năng: • Tầng 1: Phòng khách, bếp, 1PN, WC
• Tầng 2-3: Mỗi tầng 1PN khép kín
• Tầng 4: 2PN + WC
• Tầng 5: 1 phòng + sân phơi rộng
🛋️ Full nội thất đầy đủ: ✔️ 5 điều hoà
✔️ 4 nóng lạnh
✔️ Giường tủ đầy đủ
✔️ Tủ lạnh, máy giặt
✔️ Bếp từ, hút mùi
✔️ Sofa, bàn ăn…
🎯 Phù hợp: ✅ Hộ gia đình
✅ Nhóm người nước ngoài
✅ Công ty thuê ở kết hợp làm việc
💰 Giá thuê: 🇻🇳 Khách Việt: 13 triệu/tháng
🌍 Khách nước ngoài: 15 triệu/tháng
📄 Thanh toán: Đóng 3 cọc 1 – HĐ lâu dài trên 1 năm.

........ Liên hệ ngay để đ𝐢 𝐱𝐞𝐦 𝟐𝟒/𝟕, và tư vấn miễn phí, làm việc 𝐜𝐡𝐢́𝐧𝐡 𝐜𝐡𝐮̉! ----- #batdongsanlongbien #muabannhadatlongbienOk ạ, em viết lại cho gọn – mượt – dễ chốt nhé 👌 #nhadatlongbien #BánNhà🔥 #BánĐất #LongBiên #ĐầuTư #BấtĐộngSản #BấtĐộngSảnHàNội #xuhuong ——————— ☎️☎️☎️ 𝐋𝐢𝐞̂𝐧 𝐡𝐞̣̂: Nguyễn Hoa Chuyên Bất Động Sản Long Biên / Kho Lớn Nhất / Nhanh Nhất/ Chuyên Nghiệp Nhất.",288888.8888888889,0.013,small,under_1b
175382335,131787721,Phòng trọ bình dân giá rẻ trong làng Phú Mỹ,2700000,25.0,Quận Nam Từ Liêm,Phường Mỹ Đình 2,Hà Nội,Phòng trọ,3.0,12 giờ trước,"Hiện tại nhà mình còn phòng trống cần cho thuê

PHÒNG rộng 24m2 và có riêng phòng bếp bên cạnh, nóng lạnh điều hòa đủ cả

điện 4k/số, nước 100k/người

Khu trọ nhà mình chỗ để xe, sân phơi rộng rãi thoáng mát, an ninh tốt
Xung quanh khu trọ nhiều tạp hóa, giặt là, cắt tóc, vv
Vị trí giữa làng Phú Mỹ cách bến xe Mỹ Đình 700m, THPT Trí Đức 300m, vv",108000.0,0.0027,very_small,under_1b
176053042,132363212,"BÁN NHÀ TIÊN PHƯƠNG, CHƯƠNG MỸ Ô 45M2 Ô TÔ ĐỖ CỬA - GIÁ TỪ 3,83 TỶ",3830000000,45.0,Huyện Chương Mỹ,Xã Tiên Phương,Hà Nội,Nhà ở,4.0,9 giờ trước,"Dự án: 
Thông tin chi tiết: MỞ BÁN CỤM 4 CĂN TIÊN PHƯƠNG, CHƯƠNG MỸ (CÒN 2 CĂN) 🏠 - GIÁ TỪ 3,83 TỶ 
🏠 Vị trí: Nằm trên trục chính huyết mạch liên thôn Quyết Tiến, Tiên Phương, Chương Mỹ, Hà Nội. Ô tô dừng đỗ cửa nhà. 📍
✨ Ưu điểm: Gần ngay chợ, hệ thống trường học các cấp 1-2-3 và ủy ban. Vị trí kinh doanh hoặc ở cực thuận tiện. Bao sang tên sổ đỏ, lắp đặt sẵn công tơ điện nước.
📐 Thông số:
• Căn 1: 45m² x 4 tầng - Giá 3,83tỷ.
• Căn 2: 50m² x 4 tầng - Giá 4,1 tỷ. 💎
⚙️ Phù hợp: Gia đình ở lâu dài, kết hợp kinh doanh nhỏ hoặc đầu tư sinh lời an toàn.
📜 Pháp lý: Sổ đỏ chính chủ, bao phí sang tên, pháp lý sạch, giao dịch ngay.
✨ BĐS Minh Khôi - Thiết kế và xây dựng.
Hỗ trợ bán nhanh nhà - đất - căn hộ Hà Nội.
1️⃣ Sẵn nguồn khách hàng tiềm năng.
2️⃣ Bán nhanh nhất, giá cao nhất.
3️⃣ Bảo mật sự riêng tư tuyệt đối.
4️⃣ Phí môi giới hợp lý nhất.
5️⃣ Hỗ trợ pháp lý toàn diện.
Trân trọng!",85111111.1111111,3.83,small,3_5b
175862706,132199373,cho thuê nhà mặt phố phúc diễn 210 m2 ,25000000,210.0,Quận Bắc Từ Liêm,Phường Phúc Diễn,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,14 giờ trước,"CHO THUÊ NHÀ XƯỞNG – PHÚC DIỄN
📍 Địa chỉ: Đường Phúc Diễn
📐 Diện tích: 210m²
🚗 Vị trí đẹp: 2 mặt trước – sau thông thoáng, ô tô lưu thông thuận tiện
🛣️ Đường rộng, xe công tránh nhau thoải mái
⚡ Điện 3 pha công suất lớn, nước sạch đầy đủ
🏭 Nhà mặt phố, phù hợp nhiều mô hình kinh doanh: sản xuất, kho hàng, showroom, v.v.
💰 Giá thuê: 25triệu/tháng
📞 Liên hệ: [Điền số điện thoại] để biết thêm chi tiết và xem mặt bằn",119047.61904761905,0.025,large,under_1b
175403927,131806161,"nha tây hồ xuân la 60met 5tầng  chỉ 15, 3tỷ",15300000000,60.0,Quận Tây Hồ,Phường Nhật Tân,Hà Nội,Nhà ở,4.0,4 giờ trước,"🔥 Nhà Xuân La Tây Hồ – Lô Góc Thang Máy – 60m² x 5T – 15.3 Tỷ (Hiếm)
Có những căn nhà… xem để biết,
và có những căn… xem là muốn giữ luôn.
Căn nhà này là kiểu thứ hai.
Dẫn khách đi xem nhiều căn quanh Xuân La,
đến đây thì khách dừng lại ngay từ cửa:
👉 Lô góc 2 mặt thoáng – ánh sáng ngập nhà
👉 Thiết kế hiện đại, thang máy nhập khẩu
👉 Không gian vào là cảm nhận được “chất sống”
Chỉ một câu khách nói:
“Không mua thì tiếc.”
👉 Tầm tiền rất hiếm căn thứ 2 có thang máy + lô góc tại Xuân La
📍 Vị trí
Trung tâm Xuân La – Tây Hồ
Khu dân trí cao, an sinh tốt
Giao thông thuận tiện, kết nối nhanh Võ Chí Công – Lạc Long Quân
📞 Liên hệ
Thuý – Chuyên nhà thổ cư Tây Hồ",255000000.0,15.3,small,over_10b
176057029,132369376,Lô góc phố Trương Định 40m2 x5T 7.8 tỷ ngõ nông sát phố thang máy nhà,7800000000,40.0,Quận Hoàng Mai,Phường Tương Mai,Hà Nội,Nhà ở,3.0,4 giờ trước,"Dự án: 
Thông tin chi tiết: VIP HIẾM 6 TẦNG - THANG MÁY - TRƯỚC NHÀ NGÕ VF3 ĐỖ CỬA - GIÁP DANH HAI BÀ TRƯNG - HOÀNG MAI - CÁCH MP 60M 🌹🌹🌹

Lô góc phố Trương Định 40m2 x5T 7.8 tỷ ngõ nông sát phố thang máy nhà mới sổ CC có TL


🏡 VỊ TRÍ : 
- Gần Bến Xe Giáp Bát , Chợ Đầu Mối Đền Lừ , Các Trường Đại học . 

🏡 Thiết kế : 6 tầng thang máy.
- Tầng 1: Sân để xe , khách, wc.
- Tầng 234 thông sàn khép kín(3 ngủ ).
- Tầng 5 : Phòng thờ, bếp , sân phơi
-Tầng 6: Ban công, sảnh BBQ
📕 Sổ Đỏ Vuông Đẹp, nét căng. 
LH Tú *** để xem nhà 24/7",195000000.0,7.8,small,5_10b
176045916,132357110,Chính chủ mời thuê nhà nguyên căn 5 tầng mới 3 ngủ 4wc,8000000,33.0,Quận Hoàng Mai,Phường Lĩnh Nam,Hà Nội,Nhà ở,3.0,13 giờ trước,"Diện tích sử dụng 144m2 3 ngủ 4 wc
Có điều hòa, nóng lạnh, tủ bếp
Chỉ cần chuyển đồ đến ở
Ô tô qua cửa nhà có ở hoặc thể kinh doanh online các mặt hàng sạch sẽ như bán quần áo, mỹ phẩm....",242424.24242424243,0.008,small,under_1b
176055484,132365306,"Cho thuê căn hộ Đê La Thành, DT 35m2, thoáng sáng, sạch sẽ, giá tốt",4200000,35.0,Quận Đống Đa,Phường Ô Chợ Dừa,Hà Nội,Căn hộ/Chung cư,1.0,8 giờ trước,"Cho thuê căn hộ tầng 2, mặt phố 412 Đê La Thành, Đống Đa, Hà Nội:
- Diện tích: 35m2
- Căn hộ khá mới, thoáng sáng, sạch sẽ, đủ nội thất, giờ giấc thoải mái
- Chủ nhà lịch sự, thiện chí
- Liên hệ chính chủ: ***",120000.0,0.0042,small,under_1b
171302873,128279547,Chính chủ bán Căn hộ Cao cấp View Đẹp MHD Trung Văn,9400000000,106.0,Quận Nam Từ Liêm,Phường Trung Văn,Hà Nội,Căn hộ/Chung cư,3.0,11 giờ trước,"Bán Căn hộ 3N Chung cư MHD Trung Văn, Q.NTL.
- Kết cấu: 3 phòng ngủ, 2 WC hiện đại, 1 phòng khách thoáng đãng, 1 bếp riêng biệt
- View đẹp, 2 phòng ngủ đều có view hướng ra đường Tố Hữu
- Thiết bị nội thất đã có đầy đủ, các phòng đều có điều hoà, bếp, hút mùi, tủ, thiết bị vệ sinh hiện đại sang trọng nhập khẩu từ Nhật Bản và Đức
- Căn hộ mới 100% chưa qua sử dụng, đã có sổ đỏ tận tay
- Khu vực mua bán kinh doanh sầm uất, đa dạng. Tiện ích xung quanh đầy đủ.gần chợ, trường, siêu thị...
- Khu dân cư đông thân thiện, an ninh đảm bảo.
Địa chỉ: Căn 3501 Chung cư MHD Trung Văn
Giá: 9.5 Tỷ
Liên hệ: ***",88679245.28301887,9.4,large,5_10b
176053120,132363268,CHO THUÊ CĂN HỘ STUDIO CỬA SỔ FULL NỘI THẤT NGAY TU HOÀNG  NAM TỪ LIÊM,3400000,31.0,Quận Nam Từ Liêm,Phường Xuân Phương,Hà Nội,Căn hộ/Chung cư,1.0,9 giờ trước,"Thiết kế hiện đại
- Cửa sổ rộng rãi thoáng mát
- Đầy đủ tiện ích như: điều hòa, tủ lạnh, giường, bàn ghế, tủ quần áo, bếp, kệ bếp trên+dưới, hút mùi,...
- Full nội thất chỉ cần xách vali vào ở
- Giờ giấc tự do, ra vào cổng vân tay
- Hệ thống PCCC đầy đủ, camera an ninh 24/7
-----------------------------------
Tiện ích xung quanh
- Xung quanh có các tiện ích như: chợ, ATM, siêu thị, khu vui chơi, quán cafe, công viên,...
- Thuận tiện di chuyển ra các đường lớn như: Cầu Diễn, Xuân Phương, Vạn Xuân,...
- Gần các trường đại học như Đại học Công Nghiệp, Đại học Tài Nguyên và Môi Trường, Công nghệ Đông Á,...",109677.41935483871,0.0034,small,under_1b
175379916,131785732,BÁN ĐẤT TẶNG NHÀ – LÊ VĂN HIẾN- ĐÔNG NGẠC- LÔ GÓC 3 THOÁNG,21500000000,80.0,Quận Bắc Từ Liêm,Phường Đức Thắng,Hà Nội,Đất,3.0,10 giờ trước,"BÁN ĐẤT TẶNG NHÀ – LÊ VĂN HIẾN- ĐÔNG NGẠC- LÔ GÓC 3 THOÁNG, Ô TÔ CHẠY VÒNG QUANH.
-Diện tích 80m – mt 13,6 m – giá 21,5 tỷ còn thương lượng.
-Vị trí: Khu phân lô cán bộ, lô góc 3 mặt thoáng, ô tô chạy vòng quanh, khu vực gần nhiều trường ĐH lơn: Học viện tài chính, Đại học mỏ địa chất, HV cảnh sát, y tế công cộng, trường cấp 1,2, chợ …
-Hiện chủ đang cho thuê 4 phòng 12tr/ tháng giữ đất, chủ mới mua đầu tư xây 7 tầng, thang máy kinh doanh gì cũng ra tiền.
-Sổ đỏ chính chủ; giao dịch ngay.
-Khách quan tâm LH sđt: *** – Mr Xuân.",268750000.0,21.5,medium,over_10b
171539033,128486406,"Anh Thuấn Bán Lô Đất Dịch Vụ Aeon Mall Hà Đông – 50m², Vỉa Hè, Ô Tô.",12500000000,50.0,Quận Hà Đông,Phường Dương Nội,Hà Nội,Đất,3.0,13 giờ trước,"Anh Thuấn gửi bán mảnh đất dịch vụ 50m² tại Aeon Mall Hà Đông, vị trí đẹp, đường rộng, vỉa hè thoáng.
Hàng xóm toàn khu đô thị, dân cư đông, tiện ích quanh nhà.
Phù hợp giữ đất – xây nhà – đầu tư lâu dài.
Giá bán: 12,5 tỷ.",250000000.0,12.5,small,over_10b
175877133,132211732,"Bán gấp căn 3PN2WC full đồ đẹp, giá 5,7 tỷ thương lượng",5700000000,76.0,Quận Nam Từ Liêm,Phường Tây Mỗ,Hà Nội,Căn hộ/Chung cư,3.0,6 giờ trước,"Chủ ngộp bank cần bán căn 3PN
Diện tích: 75m
Full nội thất đẹp
Giá: 5,7 tỷ có thương lượng
Liên hệ xem nhà e Thắng",75000000.0,5.7,medium,5_10b
176050788,132361241,"102 Phố Chính Kinh, nhà đẹp ở luôn, KD ngày đêm, oto đỗ cửa, 32m*5 tầ",7000000000,32.0,Quận Thanh Xuân,Phường Nhân Chính,Hà Nội,Nhà ở,4.0,10 giờ trước,"Dự án: 
Thông tin chi tiết: Vị trí đẹp , an ninh tốt ,sát phố ,sát trường học,thuận lợi di chuyển sang các tuyến phố Nguyễn Trãi, Trần Duy Hưng, Lê Văn Lương, Hoàng đạo Thúy, Quan Nhân, Hoàng Ngân, Nguyễn Ngọc Vũ...
Tiện ích đầy đủ không thiếu thứ gì, gần chợ, trường học các cấp... 

🌺 Nhà thiết kế:

+ tầng 1 : phòng khách + bếp + wc

+ tầng 2,3,4 :mỗi tầng 1 phòng+ wc

+ tầng 5: phòng thờ + sân phơi. 

📕Sổ đỏ cất két, sẵn sàng giao dịch.

- LH: Mr Tú *** để được tư vấn và xem nhà.",218750000.0,7.0,small,5_10b
176048397,132359201,"8 Tỷ -   ĐẶNG TIẾN ĐÔNG - VIP ĐỐNG ĐA - 26m x 5T x mt 3,5m",8200000000,26.0,Quận Đống Đa,Phường Trung Liệt,Hà Nội,Nhà ở,3.0,12 giờ trước,"Dự án: 
Thông tin chi tiết: 🆘🆘🆘  Hàng Hiếm, Ô Tô Tải Đỗ Cửa, Kinh Doanh Onl, 2 Thoáng Trước Sau, Trung Tâm Quận Đống Đa, Vị Trí Cực Đẹp, Nhà 5 Tầng Xây Mới 

✅ Thiết kế: 
+ T1 Khách, Bếp, Wc.
+ T2-3-4 ngủ + Wc.
+ T5 Phòng thờ, sân phơi

 ✅ Sổ đỏ nở hậu cất két.",315384615.38461536,8.2,very_small,5_10b
175377515,131783717,Cần bán căn hộ Tập Thể tại Hà Đông 3 Ngủ,2850000000,60.0,Quận Hà Đông,Phường Kiến Hưng,Hà Nội,Căn hộ/Chung cư,3.0,11 giờ trước,"Chính chủ: 
Bán nhà phố- Hà Đông 

Nhà rất gần các TTTM lớn, Chợ, Trường học các cấp, Hồ, bệnh viện, bãi xe...Ngã Tư Sở vô cùng thuận tiện 

Căn hộ Chung cư Tầng 2 rất thuận tiện đi lại, Phố thông ra các tuyến phố: Yên Xá , Cầu Bươu, Phạm Tu, Nguyễn Khuyến,… sầm uất nhất Quận. 

Nhà thiết kế gồm: 
 1 Phòng Khách , 3Phòng ngủ, 1 Khu bếp riêng ,wc 
Full nội thất mới 100%

Khu vực dân trí cao nguyên là phân khu cán bộ cao cấp được nhà nước cấp. Ấm mùa đông, mát mùa hè.

Sổ Đỏ.trao tay chốt liền ngay
Lh *** chủ nhà

Ace trung gian, mg không làm phiền
.xin cám ơn!",47500000.0,2.85,small,1_3b
176046090,132357161,Cho thuê nhà ngõ Khương Đình- Thanh Xuân- DT 40m2 x4 tầng,11000000,40.0,Quận Thanh Xuân,Phường Khương Đình,Hà Nội,Nhà ở,4.0,13 giờ trước,"Dự án: 
Thông tin chi tiết: - Mô Tả : 40m2*4  tầng 4pn3vs 
- Nội Thất : 4 điều hoà, 3 nóng lạnh 
- Phù hợp: gia đình,vp cty, kd onl,ở nhóm nữ 5-6b
- Vị Trí  : Gần 16x Khương Đình
- Thanh Toán : đóng 3 cọc 1
- HĐ 1-5 năm
- Thời gian nhận nhà: ngay
- Lh ngay để dc tư vấn và dẫn đi xem nhà miễn phí.
- Thông tin và hình ảnh chuẩn xác 100%",275000.0,0.011,small,under_1b
